year,city,state,population,female,age,hhincome,sanctuary
2006,"la crosse-onalaska, wi-mn",wi,NA,1.5103458166122437,34,57460,NA
2006,"lafayette, la",la,254839,1.5140986442565918,33,45800,NA
2006,"lake charles, la",la,190401,1.510038137435913,35,51000,NA
2006,"lake havasu city-kingman, az",az,192724,1.5030328035354614,41,41100,NA
2006,"lakeland-winter haven, fl",fl,557477,1.5065723657608032,38,49000,NA
2006,"lancaster, pa",pa,494393,1.5121095180511475,37,60000,NA
2006,"lansing-east lansing, mi",mi,455947,1.5130594968795776,33,55400,NA
2006,"laredo, tx",tx,225985,1.517205834388733,25,38000,NA
2006,"las cruces, nm",nm,193779,1.5071372985839844,31,36000,NA
2006,"las vegas-henderson-paradise, nv",nv,1778129,1.4908336400985718,34,60200,NA
2006,"lebanon, pa",pa,126586,1.5112543106079102,39,60200,NA
2006,"lewiston-auburn, me",me,106971,1.510521650314331,38,42600,NA
2006,,,NA,1.5058014392852783,35,53500,NA
2006,"lincoln, ne",ne,287388,1.4923095703125,32,58000,NA
2006,"little rock-north little rock-conway, ar",ar,657664,1.5144686698913574,36,50800,NA
2006,"los angeles-long beach-anaheim, ca",ca,12713660,1.50248122215271,34,61000,0
2006,"louisville/jefferson county, ky-in",ky,1222544,1.5136860609054565,37,54600,NA
2006,"lubbock, tx",tx,266327,1.5078086853027344,31,44500,NA
2006,"lynchburg, va",va,240145,1.5181388854980469,40,51000,NA
2006,"madera, ca",ca,NA,1.5240803956985474,30,45440,0
2006,,,NA,1.5012658834457397,34,67570,NA
2006,"manchester-nashua, nh",nh,401242,1.4991577863693237,38,76000,NA
2006,"mansfield, oh",oh,126398,1.498396635055542,39,44700,NA
2006,"mcallen-edinburg-mission, tx",tx,683719,1.5123939514160156,27,30800,NA
2006,"medford, or",or,196165,1.5165119171142578,40,45800,NA
2006,"memphis, tn-ms-ar",tn,1280666,1.515481948852539,34,47600,NA
2006,"merced, ca",ca,240516,1.4943640232086182,29,48100,0
2006,"miami-fort lauderdale-west palm beach, fl",fl,5466743,1.5145105123519897,39,54800,NA
2006,"midland, tx",tx,123391,1.5125091075897217,34,49000,NA
2006,"milwaukee-waukesha-west allis, wi",wi,1540301,1.5098191499710083,36,58800,0
2006,"minneapolis-st. paul-bloomington, mn-wi",mn,3167666,1.5028032064437866,35,73160,0
2006,"mobile, al",al,402199,1.520678162574768,34,44000,NA
2006,"modesto, ca",ca,502989,1.5030089616775513,31,53600,0
2006,"monroe, la",la,172859,1.5226677656173706,33,40000,NA
2006,"monroe, mi",mi,153310,1.5061309337615967,36,67000,NA
2006,"montgomery, al",al,362660,1.517285704612732,35,49000,NA
2006,"muncie, in",in,115619,1.5210037231445312,34,42400,NA
2006,"muskegon, mi",mi,NA,1.5054972171783447,37,48900,NA
2006,"napa, ca",ca,130818,1.4879008531570435,37,74000,0
2006,"naples-immokalee-marco island, fl",fl,311650,1.4899598360061646,43,63100,NA
2006,"nashville-davidson--murfreesboro--franklin, tn",tn,1489156,1.5084013938903809,35,57100,NA
2006,"new haven-milford, ct",ct,841055,1.5165865421295166,38,70000,0
2006,"new orleans-metairie, la",la,987535,1.522070050239563,38,54700,NA
2006,"new york-newark-jersey city, ny-nj-pa",ny,18825633,1.5150315761566162,37,70000,0
2006,"niles-benton harbor, mi",mi,159658,1.5126911401748657,37,50850,NA
2006,"north port-sarasota-bradenton, fl",fl,677166,1.5153095722198486,45,54000,NA
2006,"norwich-new london, ct",ct,268331,1.5098179578781128,38,70000,0
2006,"ocala, fl",fl,313964,1.5129942893981934,43,45600,NA
2006,"ocean city, nj",nj,97814,1.5249087810516357,43,60300,NA
2006,"odessa, tx",tx,126076,1.5099544525146484,33,46500,NA
2006,"ogden-clearfield, ut",ut,503264,1.4957488775253296,28,62100,NA
2006,"oklahoma city, ok",ok,1174737,1.5084494352340698,34,48700,NA
2006,"olympia-tumwater, wa",wa,NA,1.5151814222335815,37,60580,NA
2006,"omaha-council bluffs, ne-ia",ne,820051,1.5057379007339478,35,57800,0
2006,"orlando-kissimmee-sanford, fl",fl,1999994,1.5041344165802002,36,55720,NA
2006,"owensboro, ky",ky,111534,1.5097600221633911,37,50700,NA
2006,"oxnard-thousand oaks-ventura, ca",ca,788073,1.4983677864074707,35,80000,0
2006,"palm bay-melbourne-titusville, fl",fl,530319,1.5078734159469604,42,55800,NA
2006,"panama city, fl",fl,NA,1.5019665956497192,38,49100,NA
2006,"pensacola-ferry pass-brent, fl",fl,449566,1.5030559301376343,38,49024,NA
2006,"peoria, il",il,368746,1.5122413635253906,37,58000,NA
2006,"philadelphia-camden-wilmington, pa-nj-de-md",pa,5880912,1.515453815460205,37,66730,0
2006,"phoenix-mesa-scottsdale, az",az,4046571,1.4943701028823853,33,58700,0
2006,"pittsburgh, pa",pa,2361482,1.5181186199188232,41,53300,0
2006,"pittsfield, ma",ma,130494,1.5258846282958984,42,56200,NA
2006,"portland-south portland, me",me,512073,1.5118030309677124,40,58950,NA
2006,"portland-vancouver-hillsboro, or-wa",or,2123960,1.502746820449829,36,60000,0
2006,"port st. lucie, fl",fl,387481,1.5036481618881226,42,55000,NA
2006,"providence-warwick, ri-ma",ri,1603830,1.5170656442642212,38,63000,0
2006,"provo-orem, ut",ut,491423,1.5044721364974976,23,60000,NA
2006,"pueblo, co",co,151814,1.5112016201019287,36,41500,NA
2006,"punta gorda, fl",fl,154885,1.5218056440353394,51,50000,NA
2006,"racine, wi",wi,198398,1.4956907033920288,38,61000,NA
2006,"raleigh, nc",nc,998979,1.5013751983642578,34,66000,NA
2006,"reading, pa",pa,399279,1.5055140256881714,37,55200,0
2006,"redding, ca",ca,178449,1.5115963220596313,38,48600,0
2006,"reno, nv",nv,402383,1.491637945175171,36,64800,NA
2006,"richmond, va",va,1195634,1.5121041536331177,36,62000,0
2006,"riverside-san bernardino-ontario, ca",ca,3968504,1.4984831809997559,30,60000,0
2006,"roanoke, va",va,294767,1.5138572454452515,40,55470,NA
2006,"rochester, ny",ny,1031458,1.5088295936584473,37,55400,NA
2006,"rockford, il",il,344269,1.5055402517318726,36,55500,NA
2006,"rocky mount, nc",nc,144532,1.5250753164291382,37,40000,NA
2006,"sacramento--roseville--arden-arcade, ca",ca,2050618,1.507537603378296,34,64800,0
2006,"saginaw, mi",mi,NA,1.5156805515289307,37,48300,NA
2006,"st. cloud, mn",mn,183771,1.4921352863311768,34,58000,NA
2006,"st. louis, mo-il",mo,2791682,1.5156739950180054,36,60000,NA
2006,"salinas, ca",ca,401374,1.4783169031143188,31,65000,0
2006,"salt lake city, ut",ut,1072748,1.4933408498764038,30,61500,NA
2006,"san angelo, tx",tx,107669,1.5239797830581665,35,38700,NA
2006,"san antonio-new braunfels, tx",tx,1932720,1.5084320306777954,33,50100,NA
2006,"san diego-carlsbad, ca",ca,2947222,1.495732069015503,33,67200,0
2006,"san francisco-oakland-hayward, ca",ca,4162783,1.5015300512313843,37,81000,0
2006,"san jose-sunnyvale-santa clara, ca",ca,1754557,1.4876402616500854,35,90000,0
2006,"san luis obispo-paso robles-arroyo grande, ca",ca,NA,1.4826781749725342,36,58800,0
2006,"santa cruz-watsonville, ca",ca,248758,1.4976669549942017,36,70480,0
2006,"santa fe, nm",nm,141432,1.496836543083191,39,63000,NA
2006,"santa maria-santa barbara, ca",ca,NA,1.4947196245193481,33,60000,0
2006,"santa rosa, ca",ca,459783,1.503562569618225,38,70500,0
2006,,,NA,1.520470380783081,34,47300,NA
2006,"scranton--wilkes-barre--hazleton, pa",pa,547986,1.5160784721374512,41,48180,NA
2006,"seattle-tacoma-bellevue, wa",wa,3259945,1.499733805656433,36,70000,0
2006,"sheboygan, wi",wi,113830,1.4964244365692139,37,56000,NA
2006,"shreveport-bossier city, la",la,387166,1.5196765661239624,37,41000,NA
2006,,,NA,1.4955860376358032,34,57400,NA
2006,,,NA,1.5139456987380981,34,53000,NA
2006,"spartanburg, sc",sc,270735,1.5126773118972778,37,48450,NA
2006,"spokane-spokane valley, wa",wa,447211,1.5063557624816895,35,52000,NA
2006,"springfield, il",il,205681,1.5120757818222046,38,58000,NA
2006,"springfield, ma",ma,693366,1.5228229761123657,36,56100,NA
2006,"springfield, mo",mo,410795,1.509399652481079,34,44700,NA
2006,"springfield, oh",oh,140875,1.5166009664535522,39,49000,NA
2006,"state college, pa",pa,144037,1.4929475784301758,28,52000,NA
2006,"stockton-lodi, ca",ca,659897,1.49711012840271,31,58400,0
2006,"sumter, sc",sc,104291,1.5203012228012085,37,39300,NA
2006,"syracuse, ny",ny,644844,1.5170345306396484,37,53600,NA
2006,"tallahassee, fl",fl,347359,1.516029953956604,31,50000,NA
2006,"tampa-st. petersburg-clearwater, fl",fl,2684639,1.513360619544983,40,51500,NA
2006,"terre haute, in",in,169931,1.5043644905090332,36,45000,NA
2006,"toledo, oh",oh,673647,1.5125911235809326,36,54000,NA
2006,"trenton, nj",nj,362813,1.5069907903671265,36,77000,NA
2006,"tucson, az",az,975476,1.5103565454483032,36,50000,NA
2006,,,NA,1.5097956657409668,36,50300,NA
2006,"tyler, tx",tx,194404,1.5168601274490356,34,47000,NA
2006,"urban honolulu, hi",hi,903467,1.498727798461914,36,76800,NA
2006,"utica-rome, ny",ny,293410,1.500504970550537,39,48000,NA
2006,"vallejo-fairfield, ca",ca,406181,1.4960108995437622,35,70000,0
2006,"vineland-bridgeton, nj",nj,NA,1.481650710105896,35,57700,NA
2006,"virginia beach-norfolk-newport news, va-nc",va,1672386,1.509224772453308,34,60000,NA
2006,"visalia-porterville, ca",ca,409641,1.4975606203079224,28,47000,0
2006,"waco, tx",tx,225559,1.5099382400512695,33,42000,NA
2006,"washington-arlington-alexandria, dc-va-md-wv",dc,5265012,1.5117615461349487,36,90000,0
2006,"wausau, wi",wi,128834,1.5021936893463135,39,57400,NA
2006,"wichita, ks",ks,588228,1.5046650171279907,35,52000,NA
2006,"wichita falls, tx",tx,149444,1.4905811548233032,33,43600,NA
2006,"williamsport, pa",pa,117186,1.507063627243042,40,47000,NA
2006,"winston-salem, nc",nc,463033,1.5122053623199463,38,50100,NA
2006,"worcester, ma-ct",ma,792315,1.508963942527771,38,68000,0
2006,"yakima, wa",wa,230171,1.4997477531433105,32,44000,NA
2006,"york-hanover, pa",pa,414969,1.508305549621582,39,60000,NA
2006,"youngstown-warren-boardman, oh-pa",oh,576344,1.5109997987747192,40,46000,0
2006,"yuba city, ca",ca,159758,1.491158127784729,31,53800,0
2006,"yuma, az",az,185267,1.5036647319793701,33,40000,NA
2007,"akron, oh",oh,700559,1.5129324197769165,37,59000,NA
2007,"albany-schenectady-troy, ny",ny,852019,1.5115216970443726,38,69400,NA
2007,"albuquerque, nm",nm,834685,1.5064245462417603,35,52000,NA
2007,"alexandria, la",la,152717,1.5179011821746826,35,45000,NA
2007,"allentown-bethlehem-easton, pa-nj",pa,805352,1.5121434926986694,39,65000,NA
2007,"altoona, pa",pa,125987,1.511695146560669,41,46970,NA
2007,"amarillo, tx",tx,241848,1.503844141960144,33,47920,NA
2007,"anchorage, ak",ak,360908,1.4868824481964111,33,74600,NA
2007,"ann arbor, mi",mi,347807,1.4985309839248657,33,70100,NA
2007,"anniston-oxford-jacksonville, al",al,NA,1.5183632373809814,39,43500,NA
2007,"athens-clarke county, ga",ga,186710,1.5176795721054077,29,45000,NA
2007,"atlanta-sandy springs-roswell, ga",ga,5267527,1.5054248571395874,34,64000,NA
2007,"atlantic city-hammonton, nj",nj,269945,1.5129084587097168,38,66400,NA
2007,"auburn-opelika, al",al,130791,1.5018802881240845,30,51100,NA
2007,"augusta-richmond county, ga-sc",ga,529045,1.5197192430496216,36,50030,NA
2007,"austin-round rock, tx",tx,1594525,1.4891728162765503,32,63400,0
2007,"bakersfield, ca",ca,784687,1.4806963205337524,29,52200,0
2007,"baltimore-columbia-towson, md",md,2669702,1.516808271408081,37,76000,0
2007,"bangor, me",me,148603,1.5063536167144775,40,43000,NA
2007,"barnstable town, ma",ma,222246,1.5188068151474,46,75400,NA
2007,"baton rouge, la",la,772041,1.513006329536438,32,54000,NA
2007,"battle creek, mi",mi,136689,1.5109834671020508,37,43400,NA
2007,"beaumont-port arthur, tx",tx,375725,1.494950532913208,37,51200,NA
2007,"bellingham, wa",wa,192843,1.5050392150878906,34,53260,NA
2007,"billings, mt",mt,149800,1.5067675113677979,38,50000,NA
2007,"binghamton, ny",ny,245380,1.50874924659729,38,51600,NA
2007,"birmingham-hoover, al",al,1112838,1.5182631015777588,37,55000,NA
2007,"bloomington, il",il,NA,1.5105020999908447,30,65000,NA
2007,"bloomington, in",in,182942,1.5096598863601685,27,42000,NA
2007,"boise city, id",id,586286,1.4972537755966187,32,57400,NA
2007,"boston-cambridge-newton, ma-nh",ma,4503921,1.5121817588806152,38,83000,0
2007,"bremerton-silverdale, wa",wa,238087,1.502793312072754,39,67000,NA
2007,"bridgeport-stamford-norwalk, ct",ct,889067,1.5115526914596558,39,97800,0
2007,"brownsville-harlingen, tx",tx,382703,1.5207475423812866,28,30000,NA
2007,"buffalo-cheektowaga-niagara falls, ny",ny,1125965,1.516117811203003,39,55000,NA
2007,"burlington, nc",nc,144824,1.514045238494873,38,49200,NA
2007,"burlington-south burlington, vt",vt,206155,1.5074857473373413,37,65300,NA
2007,"canton-massillon, oh",oh,408592,1.5167618989944458,40,54600,NA
2007,"cape coral-fort myers, fl",fl,585264,1.5054962635040283,42,56800,NA
2007,"champaign-urbana, il",il,223487,1.493651270866394,28,55200,NA
2007,"charleston-north charleston, sc",sc,631984,1.5103154182434082,35,54600,NA
2007,"charlotte-concord-gastonia, nc-sc",nc,1650974,1.5088849067687988,35,60000,NA
2007,"charlottesville, va",va,192510,1.5208441019058228,34,67600,NA
2007,"chattanooga, tn-ga",tn,515810,1.5193910598754883,38,52100,NA
2007,"chicago-naperville-elgin, il-in-wi",il,9451936,1.506231665611267,35,68800,0
2007,"chico, ca",ca,217741,1.50627863407135,33,45600,0
2007,"cincinnati, oh-ky-in",oh,2148315,1.5110623836517334,36,62500,NA
2007,"clarksville, tn-ky",tn,262170,1.5046193599700928,31,48000,NA
2007,"cleveland-elyria, oh",oh,2099185,1.5171679258346558,39,58000,NA
2007,"college station-bryan, tx",tx,202941,1.484218716621399,24,43700,NA
2007,"colorado springs, co",co,607267,1.5020354986190796,34,63000,NA
2007,"columbia, mo",mo,162132,1.5117464065551758,31,57200,NA
2007,"columbia, sc",sc,719622,1.5127800703048706,35,58650,NA
2007,"columbus, oh",oh,1759348,1.5055365562438965,34,60000,NA
2007,"corpus christi, tx",tx,411528,1.5103065967559814,34,43300,NA
2007,"dallas-fort worth-arlington, tx",tx,6156652,1.4966487884521484,33,61000,NA
2007,"daphne-fairhope-foley, al",al,172815,1.5107182264328003,39,55000,NA
2007,"davenport-moline-rock island, ia-il",ia,375360,1.5064424276351929,37,57100,NA
2007,"dayton, oh",oh,839563,1.5153294801712036,38,55800,NA
2007,"decatur, al",al,149299,1.511275291442871,39,47400,NA
2007,"decatur, il",il,108722,1.5200902223587036,38,50000,NA
2007,"deltona-daytona beach-ormond beach, fl",fl,498769,1.509580135345459,41,51700,NA
2007,"denver-aurora-lakewood, co",co,2449476,1.4980018138885498,35,67500,NA
2007,"des moines-west des moines, ia",ia,544240,1.5115712881088257,35,64000,NA
2007,"detroit-warren-dearborn, mi",mi,4456582,1.5094459056854248,37,61000,NA
2007,"dover, de",de,152090,1.5230774879455566,37,57600,NA
2007,"durham-chapel hill, nc",nc,479218,1.515217661857605,34,59250,NA
2007,"eau claire, wi",wi,157387,1.5059242248535156,37,55000,NA
2007,"elkhart-goshen, in",in,198394,1.5018391609191895,34,56400,NA
2007,"el paso, tx",tx,727828,1.5181852579116821,30,36000,NA
2007,"erie, pa",pa,279804,1.506653904914856,37,50000,0
2007,"eugene, or",or,NA,1.5070180892944336,37,51400,NA
2007,"evansville, in-ky",in,350065,1.5154913663864136,38,58000,NA
2007,"fayetteville, nc",nc,351017,1.520561933517456,32,48100,NA
2007,"fayetteville-springdale-rogers, ar-mo",ar,444133,1.4996999502182007,32,52000,NA
2007,"flagstaff, az",az,127451,1.4971599578857422,31,53000,NA
2007,"flint, mi",mi,434086,1.5153409242630005,36,51000,NA
2007,"florence-muscle shoals, al",al,143128,1.5217852592468262,41,41900,NA
2007,"fort collins, co",co,286927,1.4973856210708618,33,60000,NA
2007,"fort wayne, in",in,409659,1.5069847106933594,35,56400,NA
2007,"fresno, ca",ca,889888,1.4943428039550781,29,51180,0
2007,"gadsden, al",al,103216,1.5172908306121826,37,42100,NA
2007,"gainesville, fl",fl,257114,1.4985871315002441,30,43500,NA
2007,"glens falls, ny",ny,128381,1.4945858716964722,40,55000,NA
2007,"goldsboro, nc",nc,113300,1.511910319328308,37,42000,NA
2007,"grand junction, co",co,138289,1.5100852251052856,36,60000,NA
2007,"grand rapids-wyoming, mi",mi,774732,1.5051076412200928,34,58000,NA
2007,"greeley, co",co,NA,1.4938724040985107,30,57104,NA
2007,,,NA,1.5005732774734497,37,57900,NA
2007,"greensboro-high point, nc",nc,696287,1.518548607826233,36,50901,NA
2007,"greenville, nc",nc,172824,1.5249645709991455,31,43300,NA
2007,"greenville-anderson-mauldin, sc",sc,616954,1.5066381692886353,37,52000,NA
2007,"gulfport-biloxi-pascagoula, ms",ms,NA,1.506453037261963,36,48000,NA
2007,"harrisburg-carlisle, pa",pa,529783,1.5113518238067627,38,62100,NA
2007,"hartford-west hartford-east hartford, ct",ct,1186341,1.5112899541854858,38,77000,0
2007,"hattiesburg, ms",ms,138879,1.5165667533874512,31,43500,NA
2007,"hickory-lenoir-morganton, nc",nc,360105,1.5072842836380005,38,47600,NA
2007,"houma-thibodaux, la",la,NA,1.5038678646087646,34,50000,NA
2007,"houston-the woodlands-sugar land, tx",tx,5597674,1.4979132413864136,33,59300,NA
2007,"huntsville, al",al,387705,1.5057413578033447,37,56700,NA
2007,"indianapolis-carmel-anderson, in",in,1697656,1.5084757804870605,35,60200,NA
2007,"iowa city, ia",ia,146688,1.499617099761963,27,56000,NA
2007,"jackson, mi",mi,162698,1.4858273267745972,39,50800,NA
2007,"jackson, ms",ms,533801,1.5179628133773804,34,50000,NA
2007,"jackson, tn",tn,112694,1.519525408744812,35,48100,NA
2007,"jacksonville, fl",fl,1301097,1.5115820169448853,36,59000,NA
2007,"jacksonville, nc",nc,163613,1.452780842781067,24,45500,NA
2007,"janesville-beloit, wi",wi,NA,1.5048326253890991,37,55000,NA
2007,"johnstown, pa",pa,145061,1.5058002471923828,42,45800,NA
2007,"joplin, mo",mo,171014,1.5151349306106567,35,44000,NA
2007,"kalamazoo-portage, mi",mi,322566,1.5068281888961792,35,53300,NA
2007,"kankakee, il",il,NA,1.5116215944290161,34,55100,NA
2007,"kansas city, mo-ks",mo,2011857,1.510095477104187,36,64000,0
2007,"kennewick-richland, wa",wa,NA,1.4939831495285034,31,60000,NA
2007,"killeen-temple, tx",tx,NA,1.510697364807129,30,52000,NA
2007,"kingsport-bristol-bristol, tn-va",tn,303577,1.5117486715316772,42,45000,NA
2007,"knoxville, tn",tn,682143,1.5116223096847534,38,49600,NA
2007,"la crosse-onalaska, wi-mn",wi,NA,1.5080211162567139,36,52500,NA
2007,"lafayette, la",la,256826,1.5135934352874756,33,49600,NA
2007,"lake charles, la",la,191546,1.5102936029434204,35,49900,NA
2007,"lake havasu city-kingman, az",az,195852,1.49961256980896,42,44700,NA
2007,"lakeland-winter haven, fl",fl,573483,1.5069500207901,38,50800,NA
2007,"lancaster, pa",pa,499364,1.507363200187683,36,62000,NA
2007,"lansing-east lansing, mi",mi,455516,1.5149023532867432,34,59000,NA
2007,"laredo, tx",tx,230848,1.5146441459655762,25,35500,NA
2007,"las cruces, nm",nm,198205,1.5003008842468262,32,37000,NA
2007,"las vegas-henderson-paradise, nv",nv,1838635,1.489885687828064,34,62000,NA
2007,"lebanon, pa",pa,128197,1.5021159648895264,37,52500,NA
2007,"lewiston-auburn, me",me,106695,1.5110312700271606,38,51300,NA
2007,,,NA,1.504696249961853,35,53000,NA
2007,"lincoln, ne",ne,290809,1.4980415105819702,31,59400,NA
2007,"little rock-north little rock-conway, ar",ar,666490,1.5153549909591675,35,54000,NA
2007,"los angeles-long beach-anaheim, ca",ca,12692603,1.5026406049728394,34,64100,0
2007,"louisville/jefferson county, ky-in",ky,1237027,1.5127902030944824,37,55000,NA
2007,"lubbock, tx",tx,269144,1.5095725059509277,30,47000,NA
2007,"lynchburg, va",va,243385,1.5134979486465454,38,52500,NA
2007,"madera, ca",ca,NA,1.5127328634262085,32,48000,0
2007,,,NA,1.4998526573181152,34,70000,NA
2007,"manchester-nashua, nh",nh,402731,1.5052471160888672,38,76000,NA
2007,"mansfield, oh",oh,126039,1.4911948442459106,39,51000,NA
2007,"mcallen-edinburg-mission, tx",tx,701862,1.5121268033981323,27,33500,NA
2007,"medford, or",or,198346,1.516411542892456,41,51200,NA
2007,"memphis, tn-ms-ar",tn,1290610,1.5169932842254639,35,51900,NA
2007,"merced, ca",ca,243083,1.4931925535202026,28,49360,0
2007,"miami-fort lauderdale-west palm beach, fl",fl,5465183,1.5137746334075928,39,58000,NA
2007,"midland, tx",tx,126082,1.5100091695785522,33,58000,NA
2007,"milwaukee-waukesha-west allis, wi",wi,1544818,1.5099583864212036,37,60500,0
